date,precip_mm,region,region_name,regime,dry_spell,roll30_mm,month,year,dry_bin,roll30_mean,roll30_sd,drought_z,drought_severity,success_0.1mm_1d,success_0.1mm_3d,success_0.1mm_7d,success_0.1mm_14d,success_1mm_1d,success_1mm_3d,success_1mm_7d,success_1mm_14d,success_5mm_1d,success_5mm_3d,success_5mm_7d,success_5mm_14d,success_1mm_1d_mean,success_1mm_3d_mean,success_1mm_7d_mean,success_1mm_14d_mean,previous_dry_spell,previous_drought,rule,observer_mean_before,perceived_delta_before,scenario_wtp
2012-04-05,1.4,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,14,5.5,4,2012,10–19,73.29916666666666,43.25617656077162,-1.5673869504257738,1.5673869504257738,1,1,1,1,0,1,1,1,0,0,0,1,0.6166666666666667,0.8683333333333333,0.9716666666666667,0.9883333333333333,13.0,1.5512042903837666,random drought day,0.5833333333333334,0.0,2.3169525928086196
2012-04-07,17.7,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,7,22.299999999999997,4,2012,6–9,24.096833333333333,28.520224613284682,-0.06300207511326446,0.06300207511326446,1,1,1,1,1,1,1,1,0,0,0,0,0.08928571428571429,0.3125,0.7857142857142857,0.9464285714285714,6.0,0.06650835885948075,dry-spell threshold,0.5789473684210527,0.0,2.9985717461648616
2012-04-09,9.4,london,"London, United Kingdom",temperate maritime,0,16.3,4,2012,0–2,46.335166666666666,27.704570357072942,-1.0841231709987058,1.0841231709987058,1,1,1,1,0,1,1,1,0,0,0,1,0.4583333333333333,0.6861111111111111,0.8694444444444445,0.9583333333333334,3.0,1.1310468367782083,high prospective hazard,0.7272727272727273,0.0,2.6291832402412183
2012-04-09,0.0,tokyo,"Tokyo, Japan",humid subtropical,5,67.70000000000005,4,2012,3–5,116.1426666666667,43.41530714367366,-1.115796935545245,1.115796935545245,0,1,1,1,0,1,1,1,0,1,1,1,0.4566929133858268,0.7480314960629921,0.9763779527559056,1.0,4.0,0.38563971484205783,30-day deficit threshold,0.7142857142857143,0.0,2.610056657900812
2012-04-09,0.0,tokyo,"Tokyo, Japan",humid subtropical,5,67.70000000000005,4,2012,3–5,116.1426666666667,43.41530714367366,-1.115796935545245,1.115796935545245,0,1,1,1,0,1,1,1,0,1,1,1,0.4566929133858268,0.7480314960629921,0.9763779527559056,1.0,4.0,0.38563971484205783,high prospective hazard,0.8571428571428571,0.0,2.610056657900812
2012-04-10,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,2,225.4,4,2012,0–2,181.1625,124.65235065823825,0.3548870098830853,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0.4807692307692308,0.6121794871794872,0.7275641025641025,0.8012820512820513,1.0,0.0,season-matched placebo,0.8571428571428571,0.3276246223659861,9.552492447319722
2012-04-11,21.9,tokyo,"Tokyo, Japan",humid subtropical,7,62.20000000000004,4,2012,6–9,116.1426666666667,43.41530714367366,-1.2424803650047889,1.2424803650047889,0,1,1,1,0,1,1,1,0,1,1,1,0.4642857142857143,0.75,1.0,1.0,6.0,1.235570359761541,dry-spell threshold,0.7692307692307693,0.0,2.531109668790143
2012-04-15,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,7,134.4,4,2012,6–9,181.1625,124.65235065823825,-0.3751433467003734,0.3751433467003734,0,1,1,1,0,0,1,1,0,0,1,1,0.14606741573033707,0.3258426966292135,0.5280898876404494,0.6292134831460674,6.0,0.32620724587444927,dry-spell threshold,0.6,0.07048176522312899,4.596419074777722
2012-04-16,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,1,17.400000000000006,4,2012,0–2,13.29966666666668,12.691907161700495,0.323066760660417,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0.0958904109589041,0.1506849315068493,0.1917808219178082,0.2876712328767123,0.0,0.0,season-matched placebo,0.3333333333333333,0.0,3.0
2012-04-17,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,2,43.199999999999996,4,2012,0–2,24.096833333333333,28.520224613284682,0.6698112278459558,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0.20192307692307693,0.35096153846153844,0.5432692307692307,0.8798076923076923,1.0,0.0,season-matched placebo,0.5384615384615384,0.0,3.0
2012-04-18,6.1,london,"London, United Kingdom",temperate maritime,0,30.900000000000002,4,2012,0–2,46.335166666666666,27.704570357072942,-0.5571343091673712,0.5571343091673712,1,1,1,1,1,1,1,1,0,0,1,1,0.4583333333333333,0.6861111111111111,0.8694444444444445,0.9583333333333334,4.0,0.6582006662309148,high prospective hazard,0.7391304347826086,0.0,2.892269228338655
2012-04-18,27.5,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,0,43.4,4,2012,0–2,73.29916666666666,43.25617656077162,-0.6912114995799645,0.6912114995799645,1,1,1,1,1,1,1,1,1,1,1,1,0.650390625,0.88671875,0.9765625,0.9921875,2.0,1.1397023636013022,random drought day,0.6153846153846154,0.0,2.837328037775774
2012-04-20,0.0,brasilia,"Brasília, Brazil",tropical savanna,1,79.10000000000001,4,2012,0–2,161.05316666666667,70.38656954224601,-1.1643296043498523,1.1643296043498523,0,1,1,1,0,0,1,1,0,0,1,1,0.5721649484536082,0.7139175257731959,0.8195876288659794,0.865979381443299,0.0,0.912861176280255,30-day deficit threshold,0.5,0.0,2.5802465019795124
2012-04-22,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,7,43.099999999999994,4,2012,6–9,24.096833333333333,28.520224613284682,0.6663049440997394,0.0,0,1,1,1,0,1,1,1,0,0,1,1,0.08928571428571429,0.3125,0.7857142857142857,0.9464285714285714,6.0,0.0,dry-spell threshold,0.6,0.0,3.0
2012-04-22,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,2.000000000000007,4,2012,6–9,13.29966666666668,12.691907161700495,-0.8903048629889846,0.8903048629889846,0,0,1,1,0,0,1,1,0,0,0,0,0.025974025974025976,0.06493506493506493,0.12987012987012986,0.22077922077922077,6.0,0.8903048629889846,dry-spell threshold,0.2777777777777778,0.0,2.739432995910132
2012-04-24,4.2,darwin,"Darwin, Australia",tropical savanna / monsoon,0,56.5,4,2012,0–2,181.1625,124.65235065823825,-1.0000814211822573,1.0000814211822573,0,0,0,1,0,0,0,1,0,0,0,1,0.4807692307692308,0.6121794871794872,0.7275641025641025,0.8012820512820513,0.0,0.7441696807975063,30-day deficit threshold,0.5,0.0,2.6785246933873372
2012-04-26,8.7,tokyo,"Tokyo, Japan",humid subtropical,2,105.40000000000005,4,2012,0–2,116.1426666666667,43.41530714367366,-0.24743960997710085,0.24743960997710085,1,1,1,1,1,1,1,1,1,1,1,1,0.33031674208144796,0.7036199095022625,0.9524886877828054,1.0,1.0,0.24743960997710085,season-matched placebo,0.6666666666666666,0.0,2.978119271474129
2012-04-27,5.8,brasilia,"Brasília, Brazil",tropical savanna,1,56.600000000000016,4,2012,0–2,161.05316666666667,70.38656954224601,-1.4839928603705268,1.4839928603705268,1,1,1,1,0,0,0,0,0,0,0,0,0.5721649484536082,0.7139175257731959,0.8195876288659794,0.865979381443299,0.0,1.4839928603705268,random drought day,0.5555555555555556,0.0,2.3729142710443907
2012-04-28,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,3,43.900000000000006,4,2012,3–5,181.1625,124.65235065823825,-1.1011625474784286,1.1011625474784286,0,0,1,1,0,0,1,1,0,0,1,1,0.15178571428571427,0.30357142857142855,0.5267857142857143,0.6428571428571429,2.0,0.9663877124168668,30-day deficit threshold,0.3333333333333333,0.0,2.618927517966648
2012-04-29,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,0,51.599999999999994,4,2012,0–2,24.096833333333333,28.520224613284682,0.9643390625281304,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.20192307692307693,0.35096153846153844,0.5432692307692307,0.8798076923076923,1.0,0.0,season-matched placebo,0.5,0.0,3.0
2012-04-30,12.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,1,49.8,4,2012,0–2,24.096833333333333,28.520224613284682,0.9012259550962359,0.0,1,1,1,1,0,1,1,1,0,1,1,1,0.20192307692307693,0.35096153846153844,0.5432692307692307,0.8798076923076923,0.0,0.0,season-matched placebo,0.5333333333333333,0.0,3.0
2012-05-01,0.1,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,0,61.8,5,2012,0–2,43.471774193548384,31.93177389758018,0.5739808212734634,0.0,0,1,1,1,0,1,1,1,0,1,1,1,0.2743682310469314,0.5234657039711191,0.776173285198556,0.9638989169675091,1.0,0.0,season-matched placebo,0.5625,0.0,3.0
2012-05-02,8.7,darwin,"Darwin, Australia",tropical savanna / monsoon,7,35.400000000000006,5,2012,6–9,39.95,59.091811180795744,-0.07699882452543107,0.07699882452543107,1,1,1,1,1,1,1,1,0,0,1,1,0.038461538461538464,0.07692307692307693,0.20512820512820512,0.38461538461538464,6.0,0.07699882452543107,dry-spell threshold,0.6666666666666666,0.13714843188979564,5.844413262014336
2012-05-02,4.5,london,"London, United Kingdom",temperate maritime,0,127.6,5,2012,0–2,48.14758064516129,20.32479749389796,3.9091370715350253,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.3729281767955801,0.6215469613259669,0.8756906077348067,0.9668508287292817,0.0,0.0,season-matched placebo,0.6666666666666666,0.0,3.0
2012-05-04,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,3.4000000000000066,5,2012,6–9,3.128064516129042,4.821333126196855,0.05640255023935086,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0.02857142857142857,0.08571428571428572,0.22857142857142856,0.3142857142857143,6.0,0.0,dry-spell threshold,0.3157894736842105,0.0,3.0
2012-05-05,0.1,brasilia,"Brasília, Brazil",tropical savanna,7,47.20000000000002,5,2012,6–9,47.016935483870974,41.55680838789718,0.004405163034184268,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0.06666666666666667,0.16666666666666666,0.32222222222222224,0.6,6.0,0.0,dry-spell threshold,0.3333333333333333,0.0,3.0
2012-05-06,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,2,80.4,5,2012,0–2,43.471774193548384,31.93177389758018,1.156472732297847,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0.2743682310469314,0.5234657039711191,0.776173285198556,0.9638989169675091,1.0,0.0,season-matched placebo,0.5882352941176471,0.0,3.0
2012-05-08,0.7,darwin,"Darwin, Australia",tropical savanna / monsoon,0,45.3,5,2012,0–2,39.95,59.091811180795744,0.09053707938704528,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0.12941176470588237,0.25882352941176473,0.4470588235294118,0.5411764705882353,3.0,0.0,season-matched placebo,0.75,0.220481765223129,7.40963530446258
2012-05-11,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,7,60.7,5,2012,6–9,43.471774193548384,31.93177389758018,0.5395323749225592,0.0,0,1,1,1,0,0,1,1,0,0,0,1,0.17307692307692307,0.40384615384615385,0.7403846153846154,0.9423076923076923,6.0,0.0,dry-spell threshold,0.6190476190476191,0.000287268301403909,3.005745366028078
2012-05-11,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,1,6.900000000000007,5,2012,0–2,3.128064516129042,4.821333126196855,0.7823428469142782,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.23684210526315788,0.2631578947368421,0.42105263157894735,0.0,0.0,season-matched placebo,0.3076923076923077,0.0,3.0
2012-05-12,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,1,52.7,5,2012,0–2,39.95,59.091811180795744,0.21576593685697731,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.12941176470588237,0.25882352941176473,0.4470588235294118,0.5411764705882353,0.0,0.0,season-matched placebo,0.7777777777777778,0.2482595430009068,7.9651908600181365
2012-05-12,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,2,6.900000000000007,5,2012,0–2,3.128064516129042,4.821333126196855,0.7823428469142782,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.23684210526315788,0.2631578947368421,0.42105263157894735,1.0,0.0,season-matched placebo,0.2857142857142857,0.0,3.0
2012-05-15,5.0,london,"London, United Kingdom",temperate maritime,0,146.1,5,2012,0–2,48.14758064516129,20.32479749389796,4.819355242493638,0.0,0,1,1,1,0,0,1,1,0,0,0,0,0.3729281767955801,0.6215469613259669,0.8756906077348067,0.9668508287292817,3.0,0.0,season-matched placebo,0.6923076923076923,0.0,3.0
2012-05-17,1.2,brasilia,"Brasília, Brazil",tropical savanna,0,40.30000000000001,5,2012,0–2,47.016935483870974,41.55680838789718,-0.16163261194589654,0.16163261194589654,0,0,1,1,0,0,0,1,0,0,0,0,0.2482758620689655,0.33793103448275863,0.36551724137931035,0.5310344827586206,0.0,0.30601328584161885,season-matched placebo,0.7142857142857143,0.10189141051718853,5.186258973619328
2012-05-17,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,4.900000000000007,5,2012,6–9,3.128064516129042,4.821333126196855,0.3675198202428912,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857142857142857,0.08571428571428572,0.22857142857142856,0.3142857142857143,6.0,0.0,dry-spell threshold,0.35,0.0,3.0
2012-05-18,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,7,51.6,5,2012,6–9,39.95,59.091811180795744,0.19715083642225767,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0.038461538461538464,0.07692307692307693,0.20512820512820512,0.38461538461538464,6.0,0.0,dry-spell threshold,0.7142857142857143,0.1847674795088433,6.695349590176866
2012-05-19,0.0,brasilia,"Brasília, Brazil",tropical savanna,1,36.90000000000001,5,2012,0–2,47.016935483870974,41.55680838789718,-0.24344832715347248,0.24344832715347248,0,1,1,1,0,0,1,1,0,0,0,0,0.2482758620689655,0.33793103448275863,0.36551724137931035,0.5310344827586206,0.0,0.20494681411461316,season-matched placebo,0.625,0.012605696231474228,3.259619701112786
2012-05-20,0.0,brasilia,"Brasília, Brazil",tropical savanna,2,36.90000000000001,5,2012,0–2,47.016935483870974,41.55680838789718,-0.24344832715347248,0.24344832715347248,0,1,1,1,0,0,1,1,0,0,0,0,0.2482758620689655,0.33793103448275863,0.36551724137931035,0.5310344827586206,1.0,0.24344832715347248,season-matched placebo,0.6666666666666666,0.05427236289814086,4.187788652913988
2012-05-23,0.0,london,"London, United Kingdom",temperate maritime,2,133.3,5,2012,0–2,48.14758064516129,20.32479749389796,4.1895826701547065,0.0,0,0,1,1,0,0,1,1,0,0,0,1,0.3729281767955801,0.6215469613259669,0.8756906077348067,0.9668508287292817,1.0,0.0,season-matched placebo,0.7142857142857143,0.0,3.0
2012-05-25,1.0,brasilia,"Brasília, Brazil",tropical savanna,7,33.20000000000001,5,2012,6–9,47.016935483870974,41.55680838789718,-0.3324830760558346,0.3324830760558346,0,1,1,1,0,1,1,1,0,0,0,0,0.06666666666666667,0.16666666666666666,0.32222222222222224,0.6,6.0,0.2506673608482585,dry-spell threshold,0.2857142857142857,0.0,2.960724802672258
2012-05-25,9.3,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,7,63.5,5,2012,6–9,43.471774193548384,31.93177389758018,0.6272193292703158,0.0,1,1,1,1,1,1,1,1,0,0,0,1,0.17307692307692307,0.40384615384615385,0.7403846153846154,0.9423076923076923,6.0,0.0,dry-spell threshold,0.6363636363636364,0.017603285617421194,3.352065712348424
2012-05-28,0.0,london,"London, United Kingdom",temperate maritime,7,102.3,5,2012,6–9,48.14758064516129,20.32479749389796,2.664352221521355,0.0,1,1,1,1,0,1,1,1,0,0,1,1,0.2857142857142857,0.6071428571428571,0.7619047619047619,0.9285714285714286,6.0,0.0,dry-spell threshold,0.6818181818181818,0.0,3.0
2012-05-29,3.9,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,2,46.300000000000004,5,2012,0–2,43.471774193548384,31.93177389758018,0.08857089541981085,0.0,0,0,1,1,0,0,1,1,0,0,1,1,0.2743682310469314,0.5234657039711191,0.776173285198556,0.9638989169675091,1.0,0.0,season-matched placebo,0.5555555555555556,0.0,3.0
2012-05-31,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,1,38.2,5,2012,0–2,43.471774193548384,31.93177389758018,-0.16509493680048518,0.16509493680048518,0,0,1,1,0,0,1,1,0,0,1,1,0.2743682310469314,0.5234657039711191,0.776173285198556,0.9638989169675091,0.0,0.0,season-matched placebo,0.5789473684210527,0.0,2.99021970725937
2012-06-01,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,2,38.1,6,2012,0–2,74.97083333333333,32.39451662165692,-1.1381813090146198,1.1381813090146198,0,0,1,1,0,0,1,1,0,0,1,1,0.3342776203966006,0.5524079320113314,0.8753541076487252,0.9716713881019831,1.0,0.16509493680048518,30-day deficit threshold,0.7142857142857143,0.09552536353949914,5.190821041261186
2012-06-01,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,2,38.1,6,2012,0–2,74.97083333333333,32.39451662165692,-1.1381813090146198,1.1381813090146198,0,0,1,1,0,0,1,1,0,0,1,1,0.3342776203966006,0.5524079320113314,0.8753541076487252,0.9716713881019831,1.0,0.16509493680048518,high prospective hazard,0.6,0.0,2.5963802236554248
2012-06-01,0.1,mumbai,"Mumbai, India",tropical monsoon,185,0.0,6,2012,20+,177.036,162.86130462730597,-1.087035379000135,1.087035379000135,1,1,1,1,1,1,1,1,0,0,1,1,0.26666666666666666,0.5333333333333333,0.8666666666666667,1.0,184.0,0.3244244009495084,30-day deficit threshold,0.75,0.42147230973461297,14.022625882822197
2012-06-01,0.1,mumbai,"Mumbai, India",tropical monsoon,185,0.0,6,2012,20+,177.036,162.86130462730597,-1.087035379000135,1.087035379000135,1,1,1,1,1,1,1,1,0,0,1,1,0.26666666666666666,0.5333333333333333,0.8666666666666667,1.0,184.0,0.3244244009495084,high prospective hazard,0.8,0.471472309734613,15.374457250661074
2012-06-02,1.1,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,0,121.5,6,2012,0–2,54.527166666666666,41.728924227297085,1.6049499136026826,0.0,1,1,1,1,0,1,1,1,0,0,1,1,0.3273381294964029,0.5359712230215827,0.7086330935251799,0.8237410071942446,0.0,0.0,season-matched placebo,0.42857142857142855,0.0,3.0
2012-06-02,3.8,tokyo,"Tokyo, Japan",humid subtropical,0,113.60000000000005,6,2012,0–2,141.02533333333335,50.96106823528811,-0.5381624499453205,0.5381624499453205,1,1,1,1,0,1,1,1,0,1,1,1,0.4896694214876033,0.8078512396694215,0.9772727272727273,1.0,2.0,0.0,high prospective hazard,0.875,0.0,2.899239094466906
2012-06-03,0.1,brasilia,"Brasília, Brazil",tropical savanna,2,32.500000000000014,6,2012,0–2,11.994000000000007,16.887734897946057,1.2142540206794705,0.0,1,1,1,1,0,1,1,1,0,0,0,0,0.21621621621621623,0.35135135135135137,0.3783783783783784,0.3783783783783784,1.0,0.0,season-matched placebo,0.7,0.08760569623147418,4.752113924629484
2012-06-03,0.2,tokyo,"Tokyo, Japan",humid subtropical,0,82.80000000000005,6,2012,0–2,141.02533333333335,50.96106823528811,-1.1425453851262684,1.1425453851262684,0,1,1,1,0,1,1,1,0,1,1,1,0.4896694214876033,0.8078512396694215,0.9772727272727273,1.0,0.0,0.5381624499453205,30-day deficit threshold,0.75,0.0,2.593699121013236
2012-06-05,0.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,26,3.500000000000007,6,2012,20+,2.467166666666676,3.3015611179028084,0.3128318078780257,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.038560411311053984,0.09768637532133675,0.20822622107969152,0.4138817480719794,25.0,0.0,random drought day,0.4,0.0,3.0
2012-06-07,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,27,7.8999999999999995,6,2012,20+,9.110999999999999,21.38688875653665,-0.05662347683133067,0.05662347683133067,0,0,0,0,0,0,0,0,0,0,0,0,0.014527845036319613,0.04116222760290557,0.09443099273607748,0.14769975786924938,26.0,0.0,random drought day,0.5,0.0,2.9988462053918137
2012-06-09,0.2,brasilia,"Brasília, Brazil",tropical savanna,2,36.90000000000001,6,2012,0–2,11.994000000000007,16.887734897946057,1.47479813903457,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0.21621621621621623,0.35135135135135137,0.3783783783783784,0.3783783783783784,1.0,0.0,season-matched placebo,0.7272727272727273,0.11487842350420152,5.29756847008403
2012-06-10,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,30,0.5,6,2012,20+,9.110999999999999,21.38688875653665,-0.40262985878991625,0.40262985878991625,0,0,0,0,0,0,0,0,0,0,0,0,0.014527845036319613,0.04116222760290557,0.09443099273607748,0.14769975786924938,29.0,0.35119647768796436,random drought day,0.4,0.0,2.942753739327555
2012-06-14,0.1,brasilia,"Brasília, Brazil",tropical savanna,7,31.600000000000012,6,2012,6–9,11.994000000000007,16.887734897946057,1.1609609055613819,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.023809523809523808,6.0,0.0,dry-spell threshold,0.375,0.0,3.0
2012-06-14,0.1,brasilia,"Brasília, Brazil",tropical savanna,7,31.600000000000012,6,2012,6–9,11.994000000000007,16.887734897946057,1.1609609055613819,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.023809523809523808,6.0,0.0,random drought day,0.5,0.0,3.0
2012-06-16,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,7,75.30000000000001,6,2012,6–9,74.97083333333333,32.39451662165692,0.010161184700210034,0.0,1,1,1,1,0,0,1,1,0,0,1,1,0.44594594594594594,0.6891891891891891,0.8378378378378378,0.9864864864864865,6.0,0.0,dry-spell threshold,0.6521739130434783,0.03341356229726311,3.668271245945262
2012-06-17,0.4,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,7,56.800000000000004,6,2012,6–9,54.527166666666666,41.728924227297085,0.05446661699096854,0.0,1,1,1,1,0,0,1,1,0,0,1,1,0.2,0.30526315789473685,0.5157894736842106,0.7263157894736842,6.0,0.0,dry-spell threshold,0.6666666666666666,0.03834771873261478,3.7669543746522955
2012-06-22,15.0,tokyo,"Tokyo, Japan",humid subtropical,0,182.00000000000006,6,2012,0–2,141.02533333333335,50.96106823528811,0.8040386138980835,0.0,1,1,1,1,0,1,1,1,0,0,0,1,0.4896694214876033,0.8078512396694215,0.9772727272727273,1.0,1.0,0.0,season-matched placebo,0.7,0.0,3.0
2012-06-27,0.0,cape_town,"Cape Town, South Africa",Mediterranean winter-rainfall,0,91.4,6,2012,0–2,74.97083333333333,32.39451662165692,0.5071588768724882,0.0,1,1,1,1,1,1,1,1,0,0,1,1,0.3342776203966006,0.5524079320113314,0.8753541076487252,0.9716713881019831,1.0,0.0,season-matched placebo,0.6,0.0,3.0
2012-07-01,10.5,mumbai,"Mumbai, India",tropical monsoon,0,208.70000000000005,7,2012,0–2,554.1132258064516,175.14388136213014,-1.9721683859013606,1.9721683859013606,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,30-day deficit threshold,0.8,0.471472309734613,14.813645376590175
2012-07-01,10.5,mumbai,"Mumbai, India",tropical monsoon,0,208.70000000000005,7,2012,0–2,554.1132258064516,175.14388136213014,-1.9721683859013606,1.9721683859013606,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,high prospective hazard,0.8333333333333334,0.5048056430679464,15.716369612796196
2012-07-01,0.4,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,4,66.0,7,2012,3–5,21.771290322580644,22.31910042743049,1.9816528816305539,0.0,1,1,1,1,0,0,1,1,0,0,0,0,0.0967741935483871,0.26881720430107525,0.44086021505376344,0.6344086021505376,3.0,0.0,random drought day,0.6428571428571429,0.014538194923091052,3.290763898461821
2012-07-03,5.0,london,"London, United Kingdom",temperate maritime,0,131.89999999999998,7,2012,0–2,53.25306451612904,23.654472339833752,3.324823075906486,0.0,1,1,1,1,1,1,1,1,0,0,1,1,0.380352644836272,0.6926952141057935,0.8589420654911839,0.9748110831234257,3.0,0.0,season-matched placebo,0.7333333333333333,0.0,3.0
2012-07-04,0.0,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,7,64.39999999999999,7,2012,6–9,21.771290322580644,22.31910042743049,1.9099654045656813,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0.06976744186046512,0.20930232558139536,0.37209302325581395,0.627906976744186,6.0,0.0,dry-spell threshold,0.6842105263157895,0.05589157838173764,4.117831567634752
2012-07-04,3.4,tucson,"Tucson, United States",hot semi-arid / monsoonal,0,2.2000000000000073,7,2012,0–2,14.544838709677434,14.835603895577684,-0.8321089452487522,0.8321089452487522,0,0,1,1,0,0,0,1,0,0,0,0,0.32677165354330706,0.5433070866141733,0.7677165354330708,0.9212598425196851,54.0,0.9264765227234597,high prospective hazard,0.36363636363636365,0.0,2.76985641004909
2012-07-06,0.1,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,0,63.800000000000004,7,2012,0–2,21.771290322580644,22.31910042743049,1.8830826006663546,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0.19117647058823528,0.2647058823529412,0.4852941176470588,0.6838235294117647,8.0,0.0,season-matched placebo,0.4666666666666667,0.0,3.0
2012-07-07,21.5,mumbai,"Mumbai, India",tropical monsoon,0,326.20000000000005,7,2012,0–2,554.1132258064516,175.14388136213014,-1.3012913955881493,1.3012913955881493,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.3446842902807485,random drought day,0.25,0.0,2.493344607601119
2012-07-07,0.0,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,1,63.9,7,2012,0–2,21.771290322580644,22.31910042743049,1.887563067982909,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0.19117647058823528,0.2647058823529412,0.4852941176470588,0.6838235294117647,0.0,0.0,season-matched placebo,0.4375,0.0,3.0
2012-07-09,0.0,darwin,"Darwin, Australia",tropical savanna / monsoon,59,0.0,7,2012,20+,1.6995161290322582,4.838728697046019,-0.3512319527378732,0.3512319527378732,0,1,1,1,0,0,0,0,0,0,0,0,0.007220216606498195,0.021660649819494584,0.048736462093862815,0.11371841155234658,58.0,0.3512319527378732,random drought day,0.3333333333333333,0.0,2.9562368565015777
2012-07-10,0.0,tokyo,"Tokyo, Japan",humid subtropical,2,225.80000000000004,7,2012,0–2,175.2385483870968,78.86270240028857,0.6411326276427247,0.0,1,1,1,1,0,1,1,1,0,1,1,1,0.42452830188679247,0.6839622641509434,0.8891509433962265,0.9905660377358491,1.0,0.0,season-matched placebo,0.7272727272727273,0.0,3.0
2012-07-12,1.0,tucson,"Tucson, United States",hot semi-arid / monsoonal,7,7.000000000000007,7,2012,6–9,14.544838709677434,14.835603895577684,-0.5085629653354693,0.5085629653354693,1,1,1,1,1,1,1,1,0,0,0,0,0.23076923076923078,0.49230769230769234,0.6461538461538462,0.9076923076923077,6.0,0.5085629653354693,dry-spell threshold,0.3333333333333333,0.0,2.909693713644961
2012-07-13,0.1,nairobi,"Nairobi, Kenya",subtropical highland / bimodal rainfall,7,34.699999999999996,7,2012,6–9,21.771290322580644,22.31910042743049,0.5792666115489934,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0.06976744186046512,0.20930232558139536,0.37209302325581395,0.627906976744186,6.0,0.0,dry-spell threshold,0.7,0.0716810520659481,4.433621041318962
